source,exercise_id,exercise_name,equipment,body_part,frame_idx,form_label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,torso_lean_angle,elbow_symmetry_delta,knee_symmetry_delta,avg_visibility
exercise_correction,,bicepcurl,dumbbell,,,L,68.72589615827904,75.9941431695496,48.541351177259145,61.66701426952105,,,,,22.352060011788673,7.26824701127056,,0.7835277393460274
exercise_correction,,bicepcurl,dumbbell,,,L,69.1574910730663,75.13553017094674,48.22035858260608,59.503526147221606,,,,,22.355007185055822,5.9780390978804405,,0.7848837301135063
exercise_correction,,bicepcurl,dumbbell,,,L,62.84231302512957,73.0871093738986,40.45445750615435,52.890631512615904,,,,,21.543871832925227,10.244796348769029,,0.783720675855875
exercise_correction,,bicepcurl,dumbbell,,,L,56.98900861098386,71.20309997955515,30.51404280588067,49.75836145800925,,,,,21.069250558561876,14.214091368571289,,0.7821122966706753
exercise_correction,,bicepcurl,dumbbell,,,L,63.56617839606093,66.84419515855824,33.25824555214527,38.070825040815436,,,,,18.486351379384285,3.278016762497309,,0.779819461517036
exercise_correction,,bicepcurl,dumbbell,,,L,60.65458345198033,63.615123490340736,26.630537448893303,32.3346605546945,,,,,17.505590546325426,2.9605400383604064,,0.7785019623115659
exercise_correction,,bicepcurl,dumbbell,,,L,64.6316831575369,64.22227802784698,24.97906971822275,26.094450326187996,,,,,15.868326824530477,0.40940512968991527,,0.7782329088076949
exercise_correction,,bicepcurl,dumbbell,,,L,52.95297919577603,54.11273878587499,23.571779298060893,34.48021574352022,,,,,17.390859235963976,1.1597595900989575,,0.7153253550641239
exercise_correction,,bicepcurl,dumbbell,,,L,58.02092022442419,53.486369982442234,33.75472753225124,37.031201697768644,,,,,21.268028526496956,4.534550241981954,,0.7349734399467707
exercise_correction,,bicepcurl,dumbbell,,,L,57.42335856344806,54.59921490727132,34.08204823423751,37.50698658325162,,,,,21.582517701339185,2.8241436561767443,,0.7388836294412613
exercise_correction,,bicepcurl,dumbbell,,,L,54.51171538768698,56.13011521687794,31.57113093358779,38.10317296280201,,,,,22.22992780803415,1.618399829190956,,0.7451660563237965
exercise_correction,,bicepcurl,dumbbell,,,L,54.3684858082248,56.835796310523826,32.13118432379849,38.13280662546378,,,,,21.921813186612994,2.4673105022990285,,0.7487772442400455
exercise_correction,,bicepcurl,dumbbell,,,L,51.87117112774543,59.45085687319858,30.242496084569332,40.65680714940578,,,,,22.60409656449605,7.579685745453155,,0.7551343124359846
exercise_correction,,bicepcurl,dumbbell,,,L,51.43398237628039,59.60429405992237,29.748420831023864,41.4167773254727,,,,,22.848809529441013,8.170311683641977,,0.7567580435425043
exercise_correction,,bicepcurl,dumbbell,,,L,58.86222173903275,62.544955001028185,36.70505888371468,43.340698188413576,,,,,24.570579608552944,3.6827332619954376,,0.7595144845545292
exercise_correction,,bicepcurl,dumbbell,,,L,58.30690337868798,62.092213223335676,35.81190145932922,43.823443084920434,,,,,24.11236848669926,3.785309844647699,,0.7604991625994444
exercise_correction,,bicepcurl,dumbbell,,,L,58.66052222962641,61.231139606135336,33.172543083762235,42.82425698402691,,,,,24.665134448740602,2.5706173765089275,,0.7631155885756016
exercise_correction,,bicepcurl,dumbbell,,,L,57.69012672677477,60.683101805822346,31.821960740922588,42.631836410826686,,,,,24.531191081830926,2.992975079047575,,0.7638593185693026
exercise_correction,,bicepcurl,dumbbell,,,L,55.6165190381217,59.13548277101127,29.893124439509585,41.22544931340045,,,,,24.55713513147813,3.518963732889567,,0.7660626666620374
exercise_correction,,bicepcurl,dumbbell,,,L,50.555500268963215,57.84587807535051,23.497991800311407,39.70037571417503,,,,,24.416554201158245,7.290377806387298,,0.7673732601106167
exercise_correction,,bicepcurl,dumbbell,,,L,51.12160431122536,57.376169833614206,24.558165371823197,39.16787467081496,,,,,24.22578198869863,6.254565522388845,,0.7684327596798539
exercise_correction,,bicepcurl,dumbbell,,,L,50.51609452185054,56.37824354774251,24.66368991820823,38.350639274092075,,,,,23.869081975704116,5.862149025891966,,0.7678422536700964
exercise_correction,,bicepcurl,dumbbell,,,L,47.12146258326417,52.9985209990123,20.876932420881275,35.520207498470974,,,,,22.78174418667038,5.877058415748131,,0.7661782596260309
exercise_correction,,bicepcurl,dumbbell,,,L,47.43030703342092,51.21844205678512,19.97778391483596,33.981462566110885,,,,,22.290447464845958,3.7881350233642053,,0.7646541632711887
exercise_correction,,bicepcurl,dumbbell,,,L,46.75063771262773,47.97735722639607,15.818571202785686,29.096366160826054,,,,,21.852548370615178,1.2267195137683444,,0.7620005467906594
exercise_correction,,bicepcurl,dumbbell,,,L,46.059509441310354,46.945938704026126,15.09987260083036,27.030804689183487,,,,,20.98850117109307,0.8864292627157724,,0.7610453432425857
exercise_correction,,bicepcurl,dumbbell,,,L,47.08354793795171,46.4373899007462,8.680619022761563,21.58221578050448,,,,,20.43716286003783,0.6461580372055096,,0.7606033198535442
exercise_correction,,bicepcurl,dumbbell,,,L,47.67311102071234,46.903912584489404,10.577449271163344,19.624498002725172,,,,,19.919738692889993,0.7691984362229363,,0.7612683475017548
exercise_correction,,bicepcurl,dumbbell,,,L,56.23835300576621,49.543259955355886,9.82766733686894,15.773669570989709,,,,,18.325449585556978,6.695093050410321,,0.7599713699892163
exercise_correction,,bicepcurl,dumbbell,,,L,59.24392580311791,53.3149677602544,10.675773120929577,12.197965235892243,,,,,16.959934893161837,5.928958042863513,,0.7586725829169154
exercise_correction,,bicepcurl,dumbbell,,,L,48.699576614470466,53.21939363236677,21.14007888848171,36.19151108034724,,,,,15.423758461669669,4.519817017896301,,0.7174806022085249
exercise_correction,,bicepcurl,dumbbell,,,L,55.11627690551839,59.87567845964438,31.089040759613486,44.34244577778748,,,,,22.769519979710164,4.759401554125986,,0.7336077559739351
exercise_correction,,bicepcurl,dumbbell,,,L,63.95571736428909,61.23290281635271,42.15988716161874,45.72012104768474,,,,,23.666729750653772,2.7228145479363803,,0.7410897328518331
exercise_correction,,bicepcurl,dumbbell,,,L,59.42845559266787,60.17989123602163,35.96700670473069,43.088061542225624,,,,,23.68333065956212,0.7514356433537586,,0.7454994013532996
exercise_correction,,bicepcurl,dumbbell,,,L,54.89604707457749,57.811655088607715,32.425699957489236,40.50400610509907,,,,,23.617818200438048,2.9156080140302265,,0.7516154060140252
exercise_correction,,bicepcurl,dumbbell,,,L,55.39975058426131,57.99162212438932,33.65294121513106,40.67875429648832,,,,,23.555453375671252,2.591871540128011,,0.7548819566145539
exercise_correction,,bicepcurl,dumbbell,,,L,54.01393888906953,60.02359521407202,31.533861898800062,41.96094485961266,,,,,25.17423404834276,6.009656325002489,,0.7597526730969548
exercise_correction,,bicepcurl,dumbbell,,,L,54.141989927763554,60.51339025045744,30.719366453818505,42.36671329184704,,,,,24.95659003855847,6.371400322693887,,0.7626813966780901
